id_num,county_desc,race,ethnicity,gender,age,voter_city,voter_state,voter_zip,voter_party_code,precinct_desc,ballot_req_type,ballot_request_party,ballot_req_dt,ballot_send_dt,ballot_rtn_dt,ballot_rtn_status
234990,MECKLENBURG,WHITE,UNDESIGNATED,M,32,CHARLOTTE,NC,28204.0,DEM,PCT 014,MAIL,DEM,10/2/24,10/3/24,10/24/24,ACCEPTED
137697,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,M,74,PFAFFTOWN,NC,27040.0,REP,131,MAIL,REP,9/4/24,9/24/24, , 
426188,WAKE,WHITE,NOT HISPANIC or NOT LATINO,M,40,CARY,NC,27511.0,DEM,PRECINCT 04-02,MAIL,DEM,10/19/24,10/24/24, ,SPOILED-EV
284316,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,95,CHARLOTTE,NC,28209.0,DEM,PCT 038,MAIL,DEM,8/29/24,9/24/24,10/8/24,ACCEPTED
234347,MECKLENBURG,BLACK or AFRICAN AMERICAN,UNDESIGNATED,F,22,CHARLOTTE,NC,28215.0,DEM,PCT 201,MAIL,DEM,9/27/24,9/30/24, ,SPOILED-EV
63805,CATAWBA,WHITE,UNDESIGNATED,F,77,NEWTON,NC,28658.0,UNA,MOUNT OLIVE,MAIL,UNA,9/5/24,9/16/24,10/21/24,ACCEPTED
338844,PITT,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,70,GREENVILLE,NC,27834.0,DEM,GREENVILLE #3,MAIL,DEM,10/17/24,10/21/24,10/31/24,ACCEPTED
144555,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,M,33,WINSTON SALEM,NC,27127.0,UNA,602,MAIL,UNA,9/17/24,9/24/24,10/26/24,ACCEPTED
372421,UNION,UNDESIGNATED,UNDESIGNATED,U,52,MONROE,NC,28110.0,UNA,0030,MAIL,UNA,10/14/24,10/15/24, ,SPOILED-EV
225848,LINCOLN,WHITE,NOT HISPANIC or NOT LATINO,M,64,DENVER,NC,28037.0,REP,WESTPORT,MAIL,REP,10/2/24,10/3/24,10/24/24,ACCEPTED
251893,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,61,CHARLOTTE,NC,28226.0,UNA,PCT 087,MAIL,UNA,8/7/24,9/24/24, ,SPOILED-EV
436706,WAKE,WHITE,NOT HISPANIC or NOT LATINO,M,61,CARY,NC,27518.0,REP,PRECINCT 20-05,MAIL,REP,10/2/24,10/4/24,11/2/24,ACCEPTED
164986,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,M,52,JULIAN,NC,27283.0,REP,SCLAY,MAIL,REP,9/24/24,9/24/24,9/30/24,ACCEPTED
333320,PASQUOTANK,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,24,ELIZABETH CITY,NC,27909.0,UNA,WEST ELIZABETH CITY,MAIL,UNA,10/28/24, , , 
104731,DAVIDSON,WHITE,UNDESIGNATED,U,59,KERNERSVILLE,NC,27284.0,REP,ABBOTTS CREEK 1 #86A,MAIL,REP,1/27/24,9/24/24,10/11/24,ACCEPTED
441558,WAKE,ASIAN,UNDESIGNATED,F,48,WAKE FOREST,NC,27587.0,DEM,PRECINCT 14-02,MAIL,DEM,10/11/24,10/15/24,10/29/24,ACCEPTED - CURED
283477,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,21,CHARLOTTE,NC,28209.0,DEM,PCT 019,MAIL,DEM,8/7/24,9/24/24,11/5/24,PENDING CURE
105900,DAVIDSON,WHITE,UNDESIGNATED,F,79,THOMASVILLE,NC,27360.0,DEM,THOMASVILLE 1 #60,MAIL,DEM,10/10/24,10/11/24,11/1/24,ACCEPTED
66983,CATAWBA,WHITE,UNDESIGNATED,F,22,SHERRILLS FORD,NC,28673.0,UNA,SHERRILLS FORD,MAIL,UNA,10/21/24,10/22/24,10/31/24,ACCEPTED
89467,CUMBERLAND,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,33,FAYETTEVILLE,NC,28306.0,UNA,PEARCES MILL 4-G4,MAIL,UNA,10/19/24,10/21/24, ,SPOILED-EV
436246,WAKE,UNDESIGNATED,UNDESIGNATED,U,40,RALEIGH,NC,27614.0,UNA,PRECINCT 02-04,MAIL,UNA,10/15/24,10/17/24,11/2/24,ACCEPTED
411804,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,66,MORRISVILLE,NC,27560.0,UNA,PRECINCT 05-03,MAIL,UNA,9/19/24,9/25/24,10/3/24,ACCEPTED
99863,DARE,WHITE,UNDESIGNATED,F,27,MANTEO,NC,27954.0,UNA,MANTEO,MAIL,UNA,10/7/24,10/8/24, , 
162906,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,F,86,HIGH POINT,NC,27262.0,REP,H14,MAIL,REP,10/9/24,10/10/24,10/28/24,ACCEPTED
434789,WAKE,WHITE,UNDESIGNATED,F,51,APEX,NC,27502.0,UNA,PRECINCT 20-06A,MAIL,UNA,10/20/24,10/24/24,11/5/24,ACCEPTED
150919,GASTON,WHITE,NOT HISPANIC or NOT LATINO,M,26,GASTONIA,NC,28054.0,LIB,FLINT GROVES,MAIL,LIB,10/9/24,10/14/24, , 
135665,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,F,68,WINSTON SALEM,NC,27101.0,DEM,63,MAIL,DEM,10/23/24, , , 
191230,HENDERSON,WHITE,NOT HISPANIC or NOT LATINO,M,94,HENDERSONVILLE,NC,28792.0,UNA,HENDERSONVILLE-2,MAIL,UNA,9/11/24,9/24/24,10/28/24,ACCEPTED
379358,UNION,WHITE,NOT HISPANIC or NOT LATINO,F,20,WAXHAW,NC,28173.0,UNA,028C,MAIL,UNA,9/17/24,9/21/24,10/18/24,ACCEPTED
74128,CHEROKEE,UNDESIGNATED,UNDESIGNATED,U,52,MURPHY,NC,28906.0,LIB,HIWASSEE DAM,MAIL,LIB,10/16/24,10/18/24,10/30/24,ACCEPTED
135443,FORSYTH,WHITE,UNDESIGNATED,F,90,WINSTON SALEM,NC,27103.0,UNA,705,MAIL,UNA,2/6/24,9/24/24,10/17/24,ACCEPTED
404680,WAKE,OTHER,UNDESIGNATED,F,45,CARY,NC,27519.0,UNA,PRECINCT 20-16,MAIL,UNA,10/22/24,10/24/24,11/5/24,ACCEPTED
188601,HAYWOOD,WHITE,NOT HISPANIC or NOT LATINO,F,68,WAYNESVILLE,NC,28785.0,DEM,JONATHAN CREEK,MAIL,DEM,1/9/24,9/24/24,10/4/24,ACCEPTED
172671,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,M,80,GREENSBORO,NC,27410.0,DEM,CG1,MAIL,DEM,7/29/24,9/24/24,10/21/24,ACCEPTED
464841,WILSON,UNDESIGNATED,UNDESIGNATED,U,68,WILSON,NC,27896.0,UNA,WILSON K,MAIL,UNA,10/3/24,10/4/24,11/4/24,ACCEPTED
237154,MECKLENBURG,BLACK or AFRICAN AMERICAN,UNDESIGNATED,F,44,CHARLOTTE,NC,28213.0,JFA,PCT 205,MAIL,JFA,10/26/24,10/26/24,11/5/24,ACCEPTED
96475,CUMBERLAND,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,35,FAYETTEVILLE,NC,28311.0,DEM,CROSS CREEK 23-2,MAIL,DEM,10/5/24,10/7/24,11/5/24,ACCEPTED
235604,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,57,CHARLOTTE,NC,28207.0,REP,PCT 008,MAIL,REP,3/3/24,9/20/24,10/25/24,ACCEPTED
90356,CUMBERLAND,WHITE,UNDESIGNATED,F,87,FAYETTEVILLE,NC,28304.0,REP,CROSS CREEK 30-G4,MAIL,REP,10/13/24,10/15/24,10/23/24,ACCEPTED
83486,CRAVEN,WHITE,NOT HISPANIC or NOT LATINO,M,83,NEW BERN,NC,28560.0,DEM,H.J. MACDONALD,MAIL,DEM,9/14/24,9/24/24,10/15/24,ACCEPTED
134052,FORSYTH,WHITE,UNDESIGNATED,F,74,BELEWS CREEK,NC,27009.0,REP,21,MAIL,REP,10/6/24,10/7/24,10/21/24,ACCEPTED
178551,GUILFORD,WHITE,UNDESIGNATED,M,78,HIGH POINT,NC,27265.0,REP,H20B,MAIL,REP,7/16/24,9/24/24,10/30/24,ACCEPTED
311353,NEW HANOVER,WHITE,NOT HISPANIC or NOT LATINO,F,60,WILMINGTON,NC,28412.0,REP,M03,MAIL,REP,8/20/24,9/24/24,10/26/24,ACCEPTED
110345,DURHAM,WHITE,NOT HISPANIC or NOT LATINO,F,40,DURHAM,NC,27707.0,UNA,09,MAIL,UNA,10/1/24,10/2/24,10/11/24,ACCEPTED
333256,PASQUOTANK,UNDESIGNATED,UNDESIGNATED,F,51,ELIZABETH CITY,NC,27909.0,DEM,EAST ELIZABETH CITY,MAIL,DEM,10/22/24,10/22/24,10/31/24,ACCEPTED
39495,BUNCOMBE,WHITE,NOT HISPANIC or NOT LATINO,F,36,ASHEVILLE,NC,28805.0,DEM,20.1,MAIL,DEM,10/6/24,10/7/24, ,SPOILED-EV
289049,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,68,CHARLOTTE,NC,28215.0,DEM,PCT 205,MAIL,DEM,9/22/24,9/24/24,10/22/24,ACCEPTED
315967,ONSLOW,WHITE,HISPANIC or LATINO,F,57,HOLLY RIDGE,NC,28445.0,REP,HR17,MAIL,REP,9/24/24,9/27/24,10/11/24,ACCEPTED
402325,WAKE,ASIAN,NOT HISPANIC or NOT LATINO,F,84,CARY,NC,27518.0,DEM,PRECINCT 06-07,MAIL,DEM,3/4/24,9/24/24,10/17/24,ACCEPTED
288041,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,42,CHARLOTTE,NC,28214.0,LIB,PCT 089,MAIL,LIB,9/16/24,9/24/24,10/21/24,ACCEPTED
238227,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,48,CHARLOTTE,NC,28226.0,UNA,PCT 093,MAIL,UNA,9/26/24,9/26/24,11/2/24,ACCEPTED
134442,FORSYTH,WHITE,NOT HISPANIC or NOT LATINO,F,78,WINSTON SALEM,NC,27103.0,REP,708,MAIL,REP,9/24/24,9/25/24,10/22/24,ACCEPTED
121679,DURHAM,ASIAN,UNDESIGNATED,M,74,DURHAM,NC,27703.0,UNA,32,MAIL,UNA,9/7/24,9/24/24,10/29/24,ACCEPTED
344169,POLK,WHITE,UNDESIGNATED,F,57,COLUMBUS,NC,28722.0,REP,GREEN CREEK,MAIL,REP,9/26/24,9/26/24, ,SPOILED-EV
47924,CABARRUS,WHITE,UNDESIGNATED,F,38,KANNAPOLIS,NC,28081.0,UNA,11-Apr,MAIL,UNA,9/10/24,9/24/24, ,SPOILED-EV
46238,CABARRUS,WHITE,NOT HISPANIC or NOT LATINO,F,23,KANNAPOLIS,NC,28083.0,DEM,12-Apr,MAIL,DEM,10/9/24,10/10/24,10/24/24,ACCEPTED
330097,ORANGE,WHITE,NOT HISPANIC or NOT LATINO,F,86,HILLSBOROUGH,NC,27278.0,REP,ENO,MAIL,REP,9/8/24,9/24/24,9/30/24,ACCEPTED
130186,FORSYTH,ASIAN,NOT HISPANIC or NOT LATINO,F,56,WINSTON SALEM,NC,27104.0,REP,809,MAIL,REP,10/20/24,10/22/24, ,SPOILED-EV
88363,CUMBERLAND,UNDESIGNATED,UNDESIGNATED,U,28,FAYETTEVILLE,NC,28306.0,DEM,CUMBERLAND 1A-G8,MAIL,DEM,10/19/24,10/21/24,11/5/24,ACCEPTED
156445,GASTON,WHITE,NOT HISPANIC or NOT LATINO,M,75,CRAMERTON,NC,28032.0,REP,CRAMERTON,MAIL,REP,10/18/24,10/24/24,10/30/24,ACCEPTED
28934,BUNCOMBE,WHITE,UNDESIGNATED,F,61,ASHEVILLE,NC,28803.0,UNA,57.1,MAIL,UNA,10/3/24,10/4/24,10/21/24,ACCEPTED
106866,DAVIE,WHITE,UNDESIGNATED,F,67,MOCKSVILLE,NC,27028.0,REP,CLARKSVILLE,MAIL,REP,10/21/24,10/21/24,10/26/24,ACCEPTED
445800,WAKE,WHITE,NOT HISPANIC or NOT LATINO,M,59,RALEIGH,NC,27603.0,UNA,PRECINCT 01-21,MAIL,UNA,9/3/24,9/24/24, ,SPOILED-EV
168804,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,F,79,GREENSBORO,NC,27407.0,DEM,G48,MAIL,DEM,10/2/24,10/2/24,10/17/24,ACCEPTED
394968,WAKE,UNDESIGNATED,UNDESIGNATED,U,37,RALEIGH,NC,27603.0,UNA,PRECINCT 12-07,MAIL,UNA,10/3/24,10/7/24,11/5/24,WITNESS INFO INCOMPLETE
193075,HENDERSON,WHITE,NOT HISPANIC or NOT LATINO,F,74,HENDERSONVILLE,NC,28791.0,UNA,,MAIL,UNA,8/12/24,9/24/24, , 
2395,ALAMANCE,UNDESIGNATED,UNDESIGNATED,F,59,MEBANE,NC,27302.0,DEM,SOUTH MELVILLE,MAIL,DEM,7/24/24,9/24/24,10/7/24,ACCEPTED
84629,CRAVEN,WHITE,NOT HISPANIC or NOT LATINO,M,43,NEW BERN,NC,28562.0,REP,JASPER,MAIL,REP,10/6/24,10/11/24,11/8/24,RETURNED AFTER DEADLINE
152130,GASTON,WHITE,NOT HISPANIC or NOT LATINO,F,62,MOUNT HOLLY,NC,28120.0,DEM,LUCIA,MAIL,DEM,10/12/24,10/17/24,10/31/24,ACCEPTED
248267,MECKLENBURG,WHITE,UNDESIGNATED,F,22,CHARLOTTE,NC,28212.0,DEM,PCT 117,MAIL,DEM,7/3/24,9/24/24,10/20/24,ACCEPTED
161587,GUILFORD,BLACK or AFRICAN AMERICAN,UNDESIGNATED,F,21,GREENSBORO,NC,27406.0,DEM,JEF3,MAIL,DEM,10/13/24,10/14/24,11/1/24,ACCEPTED
199006,HOKE,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,51,RAEFORD,NC,28376.0,DEM,WAYSIDE,MAIL,DEM,9/16/24,9/23/24, , 
168428,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,F,73,GREENSBORO,NC,27407.0,REP,JAM4,MAIL,REP,9/6/24,9/24/24,10/1/24,ACCEPTED
376116,UNION,WHITE,NOT HISPANIC or NOT LATINO,F,20,MATTHEWS,NC,28104.0,REP,041,MAIL,REP,7/18/24,9/21/24,10/21/24,ACCEPTED
121218,DURHAM,UNDESIGNATED,UNDESIGNATED,U,29,DURHAM,NC,27703.0,UNA,31,MAIL,UNA,10/18/24,10/21/24,10/28/24,ACCEPTED
78573,CLEVELAND,WHITE,NOT HISPANIC or NOT LATINO,M,45,KINGS MOUNTAIN,NC,28086.0,REP,KINGS MOUNTAIN NORTH,MAIL,REP,10/3/24,10/4/24,10/23/24,ACCEPTED
160781,GUILFORD,OTHER,NOT HISPANIC or NOT LATINO,F,43,GREENSBORO,NC,27409.0,REP,NDRI,MAIL,REP,9/28/24, , , 
36812,BUNCOMBE,WHITE,NOT HISPANIC or NOT LATINO,M,53,SWANNANOA,NC,28778.0,DEM,66.1,MAIL,DEM,1/16/24,9/24/24,10/9/24,ACCEPTED
395868,WAKE,WHITE,UNDESIGNATED,M,58,WAKE FOREST,NC,27587.0,UNA,PRECINCT 02-02,MAIL,UNA,9/22/24,9/25/24, ,SPOILED-EV
131484,FORSYTH,UNDESIGNATED,UNDESIGNATED,U,23,WINSTON SALEM,NC,27104.0,REP,803,MAIL,REP,7/21/24,9/24/24,10/31/24,ACCEPTED
194564,HENDERSON,WHITE,NOT HISPANIC or NOT LATINO,M,70,ETOWAH,NC,28729.0,DEM,ETOWAH SOUTH,MAIL,DEM,9/12/24, , , 
314071,NEW HANOVER,OTHER,UNDESIGNATED,M,40,WILMINGTON,NC,28409.0,UNA,FP04,MAIL,UNA,10/28/24,10/30/24, ,SPOILED-EV
10236,BEAUFORT,WHITE,NOT HISPANIC or NOT LATINO,F,65,PINETOWN,NC,27865.0,REP,PINETOWN,MAIL,REP,10/1/24,10/2/24,10/24/24,ACCEPTED
78191,CLEVELAND,WHITE,UNDESIGNATED,M,23,SHELBY,NC,28152.0,DEM,BROAD RIVER,MAIL,DEM,9/30/24,10/1/24,11/1/24,ACCEPTED
355286,ROWAN,WHITE,NOT HISPANIC or NOT LATINO,F,82,SALISBURY,NC,28146.0,REP,GRANITE QUARRY,MAIL,REP,9/16/24,9/24/24,10/12/24,ACCEPTED
358038,ROWAN,UNDESIGNATED,NOT HISPANIC or NOT LATINO,F,47,SALISBURY,NC,28146.0,UNA,EAST WARD,MAIL,UNA,10/28/24,10/28/24,11/5/24,ACCEPTED
79822,COLUMBUS,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,84,WHITEVILLE,NC,28472.0,DEM,WHITEVILLE 1,MAIL,DEM,3/26/24,9/24/24,10/8/24,ACCEPTED
248421,MECKLENBURG,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,59,CHARLOTTE,NC,28269.0,DEM,PCT 135,MAIL,DEM,9/17/24,9/24/24,10/18/24,ACCEPTED
137522,FORSYTH,UNDESIGNATED,UNDESIGNATED,U,69,WINSTON SALEM,NC,27127.0,UNA,605,MAIL,UNA,10/23/24,10/24/24,11/1/24,ACCEPTED
213319,JOHNSTON,WHITE,UNDESIGNATED,M,26,SMITHFIELD,NC,27577.0,DEM,EAST SELMA,MAIL,DEM,10/5/24,10/8/24,10/17/24,ACCEPTED
119864,DURHAM,WHITE,NOT HISPANIC or NOT LATINO,M,66,DURHAM,NC,27712.0,UNA,44,MAIL,UNA,8/25/24,9/24/24,10/17/24,ACCEPTED
73459,CHATHAM,WHITE,NOT HISPANIC or NOT LATINO,F,20,APEX,NC,27523.0,REP,NEW HOPE,MAIL,REP,10/1/24,10/4/24,10/23/24,ACCEPTED
85354,CUMBERLAND,WHITE,NOT HISPANIC or NOT LATINO,M,23,FAYETTEVILLE,NC,28304.0,UNA,CUMBERLAND 2,MAIL,UNA,9/28/24,9/30/24,10/8/24,SPOILED-EV
293691,MOORE,WHITE,NOT HISPANIC or NOT LATINO,M,18,SOUTHERN PINES,NC,28387.0,UNA,PINEDENE,MAIL,UNA,10/4/24, , , 
249856,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,50,CHARLOTTE,NC,28270.0,DEM,PCT 113,MAIL,DEM,10/14/24,10/14/24, , 
77438,CLEVELAND,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,50,SHELBY,NC,28152.0,DEM,SHELBY SOUTH,MAIL,DEM,10/18/24,10/22/24, , 
443504,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,76,KNIGHTDALE,NC,27545.0,DEM,PRECINCT 17-13,MAIL,DEM,10/1/24,10/4/24,10/17/24,ACCEPTED
420920,WAKE,UNDESIGNATED,NOT HISPANIC or NOT LATINO,F,42,WAKE FOREST,NC,27587.0,UNA,PRECINCT 19-19,MAIL,UNA,9/2/24,9/24/24,11/1/24,ACCEPTED
115950,DURHAM,WHITE,NOT HISPANIC or NOT LATINO,F,30,DURHAM,NC,27703.0,DEM,31,MAIL,DEM,9/11/24,9/24/24, ,SPOILED-EV
397269,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,73,CARY,NC,27511.0,REP,PRECINCT 04-04,MAIL,REP,9/22/24,9/25/24,10/11/24,ACCEPTED
1420,ALAMANCE,UNDESIGNATED,UNDESIGNATED,U,43,HAW RIVER,NC,27258.0,DEM,SOUTH THOMPSON,MAIL,DEM,9/4/24,9/24/24,10/23/24,ACCEPTED
65813,CATAWBA,WHITE,NOT HISPANIC or NOT LATINO,F,25,NEWTON,NC,28658.0,NLB,BALLS CREEK,MAIL,NLB,10/21/24,10/22/24, , 
214868,JOHNSTON,WHITE,NOT HISPANIC or NOT LATINO,F,73,CLAYTON,NC,27520.0,REP,WEST CLAYTON 2,MAIL,REP,8/21/24,9/24/24,11/2/24,ACCEPTED
258089,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,72,CHARLOTTE,NC,28214.0,UNA,PCT 200,MAIL,UNA,8/20/24,9/24/24,10/5/24,ACCEPTED
157260,GASTON,WHITE,UNDESIGNATED,F,20,MOUNT HOLLY,NC,28120.0,UNA,CATAWBA HEIGHTS,MAIL,UNA,9/18/24,9/24/24, , 
325199,ORANGE,WHITE,NOT HISPANIC or NOT LATINO,M,36,HILLSBOROUGH,NC,27278.0,DEM,HILLSBOROUGH EAST,MAIL,DEM,10/7/24,10/8/24,10/26/24,ACCEPTED
164975,GUILFORD,WHITE,UNDESIGNATED,F,57,GREENSBORO,NC,27410.0,UNA,G38,MAIL,UNA,8/27/24,9/24/24,10/21/24,ACCEPTED
264071,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,53,CHARLOTTE,NC,28226.0,REP,PCT 087,MAIL,REP,10/5/24,10/5/24,10/30/24,ACCEPTED
194578,HENDERSON,WHITE,UNDESIGNATED,F,40,FLAT ROCK,NC,28731.0,REP,SOUTH BLUE RIDGE,MAIL,REP,10/17/24,10/17/24,10/27/24,ACCEPTED
385278,WAKE,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,77,RALEIGH,NC,27616.0,DEM,PRECINCT 13-01,MAIL,DEM,1/23/24,9/24/24, ,SPOILED-EV
54902,CABARRUS,WHITE,NOT HISPANIC or NOT LATINO,F,42,CHARLOTTE,NC,28269.0,UNA,9-Feb,MAIL,UNA,10/26/24,10/28/24,11/5/24,ACCEPTED
158708,GRANVILLE,WHITE,NOT HISPANIC or NOT LATINO,F,87,WAKE FOREST,NC,27587.0,UNA,WILTON,MAIL,UNA,10/17/24,10/18/24, ,SPOILED-EV
4616,ALAMANCE,WHITE,UNDESIGNATED,M,39,GIBSONVILLE,NC,27249.0,UNA,WEST BOONE,MAIL,UNA,9/30/24,9/30/24,11/1/24,ACCEPTED
97158,CURRITUCK,UNDESIGNATED,UNDESIGNATED,U,27,MOYOCK,NC,27958.0,LIB,WEST MOYOCK,MAIL,LIB,10/3/24,10/4/24, , 
109207,DUPLIN,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,48,WALLACE,NC,28466.0,DEM,WALLACE,MAIL,DEM,10/8/24,10/9/24,10/21/24,ACCEPTED
99871,DARE,WHITE,UNDESIGNATED,M,82,KITTY HAWK,NC,27949.0,UNA,KITTY HAWK,MAIL,UNA,9/20/24,9/24/24,10/29/24,ACCEPTED
74447,CHEROKEE,WHITE,NOT HISPANIC or NOT LATINO,M,21,MARBLE,NC,28905.0,UNA,PEACHTREE,MAIL,UNA,10/15/24,10/15/24, , 
111872,DURHAM,WHITE,NOT HISPANIC or NOT LATINO,F,35,DURHAM,NC,27705.0,DEM,37,MAIL,DEM,8/25/24,9/24/24, ,SPOILED-EV
460778,WAYNE,WHITE,NOT HISPANIC or NOT LATINO,F,73,PIKEVILLE,NC,27863.0,DEM,4,MAIL,DEM,9/24/24,9/25/24,10/17/24,ACCEPTED
360532,SAMPSON,INDIAN AMERICAN or ALASKA NATIVE,NOT HISPANIC or NOT LATINO,F,34,SALEMBURG,NC,28385.0,REP,SALEMBURG,MAIL,REP,10/15/24,10/16/24, ,SPOILED-EV
452347,WAKE,UNDESIGNATED,NOT HISPANIC or NOT LATINO,F,25,RALEIGH,NC,27614.0,UNA,PRECINCT 19-13,MAIL,UNA,10/24/24,10/28/24, , 
427245,WAKE,ASIAN,UNDESIGNATED,M,39,CARY,NC,27519.0,DEM,PRECINCT 20-15,MAIL,DEM,10/22/24,10/24/24,11/1/24,ACCEPTED
85118,CUMBERLAND,UNDESIGNATED,UNDESIGNATED,U,59,FAYETTEVILLE,NC,28304.0,UNA,CUMBERLAND 2,MAIL,UNA,10/2/24,10/2/24, ,SPOILED-EV
251665,MECKLENBURG,UNDESIGNATED,UNDESIGNATED,F,53,CHARLOTTE,NC,28203.0,DEM,PCT 009,MAIL,DEM,9/12/24,9/20/24,11/5/24,ACCEPTED
243680,MECKLENBURG,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,64,CHARLOTTE,NC,28216.0,DEM,PCT 016,MAIL,DEM,9/18/24,9/24/24, ,SPOILED-EV
22691,BRUNSWICK,WHITE,NOT HISPANIC or NOT LATINO,F,33,LELAND,NC,28451.0,REP,LELAND,MAIL,REP,10/26/24,10/28/24, ,SPOILED-EV
341638,PITT,WHITE,NOT HISPANIC or NOT LATINO,M,72,GREENVILLE,NC,27858.0,REP,GREENVILLE #11A,MAIL,REP,10/9/24,10/9/24,10/21/24,ACCEPTED
100643,DAVIDSON,WHITE,NOT HISPANIC or NOT LATINO,M,75,LEXINGTON,NC,27292.0,REP,EASTSIDE #38,MAIL,REP,10/2/24,10/3/24, , 
276652,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,F,20,CHARLOTTE,NC,28226.0,REP,PCT 069,MAIL,REP,7/6/24,9/24/24, ,SPOILED
366162,SURRY,WHITE,NOT HISPANIC or NOT LATINO,U,64,PILOT MOUNTAIN,NC,27041.0,REP,PILOT,MAIL,REP,7/29/24,9/20/24, , 
206120,IREDELL,WHITE,UNDESIGNATED,F,24,MOORESVILLE,NC,28117.0,UNA,DAVIDSON #1B,MAIL,UNA,9/9/24,9/24/24,10/23/24,ACCEPTED
428072,WAKE,ASIAN,UNDESIGNATED,F,21,CARY,NC,27519.0,UNA,PRECINCT 20-10,MAIL,UNA,9/12/24,9/24/24, ,SPOILED
301745,NASH,UNDESIGNATED,UNDESIGNATED,U,32,NASHVILLE,NC,27856.0,UNA,NASHVILLE,MAIL,UNA,10/21/24,10/22/24,10/30/24,ACCEPTED
46692,CABARRUS,WHITE,UNDESIGNATED,F,98,HARRISBURG,NC,28075.0,REP,10-Jan,MAIL,REP,1/19/24,9/24/24,10/10/24,ACCEPTED
359918,RUTHERFORD,OTHER,NOT HISPANIC or NOT LATINO,M,53,UNION MILLS,NC,28167.0,UNA,GILKEY-MORGAN,MAIL,UNA,8/20/24,9/24/24,10/10/24,ACCEPTED
409562,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,32,ZEBULON,NC,27597.0,UNA,PRECINCT 09-01,MAIL,UNA,10/14/24,10/17/24,11/4/24,ACCEPTED
356123,ROWAN,UNDESIGNATED,UNDESIGNATED,U,35,GRANITE QUARRY,NC,28072.0,DEM,GRANITE QUARRY,MAIL,DEM,7/19/24,9/24/24,11/2/24,ACCEPTED
253449,MECKLENBURG,WHITE,NOT HISPANIC or NOT LATINO,M,91,CHARLOTTE,NC,28277.0,REP,PCT 148,MAIL,REP,8/3/24,9/24/24, , 
412793,WAKE,WHITE,NOT HISPANIC or NOT LATINO,F,63,RALEIGH,NC,27613.0,REP,PRECINCT 08-10,MAIL,REP,10/12/24,10/17/24,10/25/24,ACCEPTED
274198,MECKLENBURG,UNDESIGNATED,UNDESIGNATED,U,68,CHARLOTTE,NC,28205.0,UNA,PCT 033,MAIL,UNA,9/28/24,9/30/24, ,SPOILED-EV
180716,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,F,36,HIGH POINT,NC,27263.0,UNA,H04,MAIL,UNA,10/8/24,10/9/24, , 
198901,HOKE,WHITE,NOT HISPANIC or NOT LATINO,F,36,RAEFORD,NC,28376.0,DEM,BLUE SPRINGS,MAIL,DEM,7/29/24,9/23/24,11/4/24,ACCEPTED
172023,GUILFORD,WHITE,NOT HISPANIC or NOT LATINO,F,69,GREENSBORO,NC,27408.0,UNA,G19,MAIL,UNA,9/8/24,9/24/24,10/24/24,ACCEPTED
36003,BUNCOMBE,WHITE,UNDESIGNATED,F,52,ARDEN,NC,28704.0,DEM,54.2,MAIL,DEM,10/29/24,10/30/24, , 
